repository,file_path,language,extension,loc,size_bytes,change_count,history_present
scikit-learn,sklearn/neighbors/tests/test_neighbors_pipeline.py,Python,.py,256,8403,0,False
scikit-learn,sklearn/neighbors/tests/test_neighbors_tree.py,Python,.py,296,9593,0,False
scikit-learn,sklearn/neighbors/tests/test_quad_tree.py,Python,.py,150,5292,0,False
scikit-learn,sklearn/neighbors/tests/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/model_selection/tests/common.py,Python,.py,24,665,0,False
scikit-learn,sklearn/model_selection/tests/test_classification_threshold.py,Python,.py,635,24451,1,True
scikit-learn,sklearn/model_selection/tests/test_plot.py,Python,.py,572,19028,0,False
scikit-learn,sklearn/model_selection/tests/test_search.py,Python,.py,3180,110525,9,True
scikit-learn,sklearn/model_selection/tests/test_split.py,Python,.py,2117,77425,7,True
scikit-learn,sklearn/model_selection/tests/test_successive_halving.py,Python,.py,908,32592,1,True
scikit-learn,sklearn/model_selection/tests/test_validation.py,Python,.py,2744,95696,11,True
scikit-learn,sklearn/model_selection/tests/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/mixture/tests/test_bayesian_mixture.py,Python,.py,464,17504,0,False
scikit-learn,sklearn/mixture/tests/test_gaussian_mixture.py,Python,.py,1649,57683,3,True
scikit-learn,sklearn/mixture/tests/test_mixture.py,Python,.py,33,1211,0,False
scikit-learn,sklearn/mixture/tests/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/metrics/cluster/_bicluster.py,Python,.py,114,3761,0,False
scikit-learn,sklearn/metrics/cluster/_expected_mutual_info_fast.pyx,Cython,.pyx,69,2761,0,False
scikit-learn,sklearn/metrics/cluster/_supervised.py,Python,.py,1335,46808,4,True
scikit-learn,sklearn/metrics/cluster/_unsupervised.py,Python,.py,487,18467,1,True
scikit-learn,sklearn/metrics/cluster/__init__.py,Python,.py,56,1565,0,False
scikit-learn,sklearn/metrics/tests/test_classification.py,Python,.py,3749,137881,7,True
scikit-learn,sklearn/metrics/tests/test_common.py,Python,.py,3005,104610,16,True
scikit-learn,sklearn/metrics/tests/test_dist_metrics.py,Python,.py,431,15426,0,False
scikit-learn,sklearn/metrics/tests/test_pairwise.py,Python,.py,1863,67620,5,True
scikit-learn,sklearn/metrics/tests/test_pairwise_distances_reduction.py,Python,.py,1643,54704,0,False
scikit-learn,sklearn/metrics/tests/test_ranking.py,Python,.py,2651,100789,4,True
scikit-learn,sklearn/metrics/tests/test_regression.py,Python,.py,644,26897,2,True
scikit-learn,sklearn/metrics/tests/test_score_objects.py,Python,.py,1723,62614,2,True
scikit-learn,sklearn/metrics/tests/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/metrics/_pairwise_distances_reduction/_classmode.pxd,Cython,.pxd,5,156,0,False
scikit-learn,sklearn/metrics/_pairwise_distances_reduction/_dispatcher.py,Python,.py,763,30795,0,False
scikit-learn,sklearn/metrics/_pairwise_distances_reduction/__init__.py,Python,.py,112,5289,0,False
scikit-learn,sklearn/metrics/_plot/confusion_matrix.py,Python,.py,499,17862,0,False
scikit-learn,sklearn/metrics/_plot/det_curve.py,Python,.py,439,15540,1,True
scikit-learn,sklearn/metrics/_plot/precision_recall_curve.py,Python,.py,925,35884,0,False
scikit-learn,sklearn/metrics/_plot/regression.py,Python,.py,413,15119,0,False
scikit-learn,sklearn/metrics/_plot/roc_curve.py,Python,.py,745,27214,0,False
scikit-learn,sklearn/metrics/_plot/__init__.py,Python,.py,2,81,0,False
scikit-learn,sklearn/metrics/_plot/tests/test_common_curve_display.py,Python,.py,860,31169,1,True
scikit-learn,sklearn/metrics/_plot/tests/test_confusion_matrix_display.py,Python,.py,374,13861,0,False
scikit-learn,sklearn/metrics/_plot/tests/test_det_curve_display.py,Python,.py,131,4458,1,True
scikit-learn,sklearn/metrics/_plot/tests/test_precision_recall_display.py,Python,.py,728,27129,1,True
scikit-learn,sklearn/metrics/_plot/tests/test_predict_error_display.py,Python,.py,169,6176,0,False
scikit-learn,sklearn/metrics/_plot/tests/test_roc_curve_display.py,Python,.py,569,19883,0,False
scikit-learn,sklearn/metrics/_plot/tests/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/metrics/cluster/tests/test_bicluster.py,Python,.py,56,1775,0,False
scikit-learn,sklearn/metrics/cluster/tests/test_common.py,Python,.py,306,10626,1,True
scikit-learn,sklearn/metrics/cluster/tests/test_supervised.py,Python,.py,537,20166,2,True
scikit-learn,sklearn/metrics/cluster/tests/test_unsupervised.py,Python,.py,413,12682,0,False
scikit-learn,sklearn/metrics/cluster/tests/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/manifold/tests/test_classical_mds.py,Python,.py,68,2048,0,False
scikit-learn,sklearn/manifold/tests/test_isomap.py,Python,.py,346,12396,1,True
scikit-learn,sklearn/manifold/tests/test_locally_linear.py,Python,.py,171,5943,0,False
scikit-learn,sklearn/manifold/tests/test_mds.py,Python,.py,296,9799,0,False
scikit-learn,sklearn/manifold/tests/test_spectral_embedding.py,Python,.py,557,20551,1,True
scikit-learn,sklearn/manifold/tests/test_t_sne.py,Python,.py,1137,38767,1,True
scikit-learn,sklearn/manifold/tests/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/linear_model/tests/test_base.py,Python,.py,920,32139,4,True
scikit-learn,sklearn/linear_model/tests/test_bayes.py,Python,.py,331,12264,2,True
scikit-learn,sklearn/linear_model/tests/test_common.py,Python,.py,297,10046,0,False
scikit-learn,sklearn/linear_model/tests/test_coordinate_descent.py,Python,.py,1879,67448,7,True
scikit-learn,sklearn/linear_model/tests/test_huber.py,Python,.py,216,7831,0,False
scikit-learn,sklearn/linear_model/tests/test_least_angle.py,Python,.py,870,30537,2,True
scikit-learn,sklearn/linear_model/tests/test_linear_loss.py,Python,.py,510,18422,0,False
scikit-learn,sklearn/linear_model/tests/test_logistic.py,Python,.py,3251,120811,18,True
scikit-learn,sklearn/linear_model/tests/test_omp.py,Python,.py,273,9617,0,False
scikit-learn,sklearn/linear_model/tests/test_passive_aggressive.py,Python,.py,345,12162,0,False
scikit-learn,sklearn/linear_model/tests/test_perceptron.py,Python,.py,88,2696,0,False
scikit-learn,sklearn/linear_model/tests/test_quantile.py,Python,.py,283,10972,0,False
scikit-learn,sklearn/linear_model/tests/test_ransac.py,Python,.py,543,17337,0,False
scikit-learn,sklearn/linear_model/tests/test_ridge.py,Python,.py,2711,98269,5,True
scikit-learn,sklearn/linear_model/tests/test_sag.py,Python,.py,867,26739,0,False
scikit-learn,sklearn/linear_model/tests/test_sgd.py,Python,.py,2340,77096,1,True
scikit-learn,sklearn/linear_model/tests/test_sparse_coordinate_descent.py,Python,.py,404,13387,1,True
scikit-learn,sklearn/linear_model/tests/test_theil_sen.py,Python,.py,296,10234,0,False
scikit-learn,sklearn/linear_model/tests/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/linear_model/_glm/glm.py,Python,.py,1217,47295,6,True
scikit-learn,sklearn/linear_model/_glm/_newton_solver.py,Python,.py,1590,68789,5,True
scikit-learn,sklearn/linear_model/_glm/__init__.py,Python,.py,16,359,0,False
scikit-learn,sklearn/linear_model/_glm/tests/test_glm.py,Python,.py,1348,51986,11,True
scikit-learn,sklearn/linear_model/_glm/tests/test_newton_solver.py,Python,.py,79,3106,1,True
scikit-learn,sklearn/linear_model/_glm/tests/__init__.py,Python,.py,2,81,0,False
scikit-learn,sklearn/inspection/tests/test_partial_dependence.py,Python,.py,1255,43984,3,True
scikit-learn,sklearn/inspection/tests/test_pd_utils.py,Python,.py,47,1684,2,True
scikit-learn,sklearn/inspection/tests/test_permutation_importance.py,Python,.py,550,20835,4,True
scikit-learn,sklearn/inspection/tests/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/inspection/_plot/decision_boundary.py,Python,.py,854,35469,4,True
scikit-learn,sklearn/inspection/_plot/partial_dependence.py,Python,.py,1490,62955,0,False
scikit-learn,sklearn/inspection/_plot/__init__.py,Python,.py,2,81,0,False
scikit-learn,sklearn/inspection/_plot/tests/test_boundary_decision_display.py,Python,.py,1050,36359,4,True
scikit-learn,sklearn/inspection/_plot/tests/test_plot_partial_dependence.py,Python,.py,1311,42568,3,True
scikit-learn,sklearn/inspection/_plot/tests/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/impute/tests/test_base.py,Python,.py,107,3468,1,True
scikit-learn,sklearn/impute/tests/test_common.py,Python,.py,217,7434,1,True
scikit-learn,sklearn/impute/tests/test_impute.py,Python,.py,1932,67746,2,True
scikit-learn,sklearn/impute/tests/test_knn.py,Python,.py,570,18110,0,False
scikit-learn,sklearn/impute/tests/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/gaussian_process/tests/test_gpc.py,Python,.py,339,12267,1,True
scikit-learn,sklearn/gaussian_process/tests/test_gpr.py,Python,.py,878,31712,1,True
scikit-learn,sklearn/gaussian_process/tests/test_kernels.py,Python,.py,403,14895,0,False
scikit-learn,sklearn/gaussian_process/tests/_mini_sequence_kernel.py,Python,.py,54,1625,0,False
scikit-learn,sklearn/gaussian_process/tests/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/frozen/tests/test_frozen.py,Python,.py,214,7025,1,True
scikit-learn,sklearn/frozen/tests/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/feature_selection/tests/test_base.py,Python,.py,154,4986,0,False
scikit-learn,sklearn/feature_selection/tests/test_chi2.py,Python,.py,93,3232,0,False
scikit-learn,sklearn/feature_selection/tests/test_feature_select.py,Python,.py,1018,33525,0,False
scikit-learn,sklearn/feature_selection/tests/test_from_model.py,Python,.py,692,24277,1,True
scikit-learn,sklearn/feature_selection/tests/test_mutual_info.py,Python,.py,270,10122,0,False
scikit-learn,sklearn/feature_selection/tests/test_rfe.py,Python,.py,778,26773,0,False
scikit-learn,sklearn/feature_selection/tests/test_sequential.py,Python,.py,332,11238,0,False
scikit-learn,sklearn/feature_selection/tests/test_variance_threshold.py,Python,.py,72,2712,0,False
scikit-learn,sklearn/feature_selection/tests/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/feature_extraction/tests/test_dict_vectorizer.py,Python,.py,261,8517,0,False
scikit-learn,sklearn/feature_extraction/tests/test_feature_hasher.py,Python,.py,176,5910,0,False
scikit-learn,sklearn/feature_extraction/tests/test_image.py,Python,.py,382,13565,0,False
scikit-learn,sklearn/feature_extraction/tests/test_text.py,Python,.py,1659,55028,2,True
scikit-learn,sklearn/feature_extraction/tests/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/externals/array_api_compat/_internal.py,Python,.py,77,2149,0,False
scikit-learn,sklearn/externals/array_api_compat/__init__.py,Python,.py,22,1008,1,True
scikit-learn,sklearn/externals/array_api_extra/_at.py,Python,.py,468,16023,0,False
scikit-learn,sklearn/externals/array_api_extra/_creation.py,Python,.py,146,4727,1,True
scikit-learn,sklearn/externals/array_api_extra/_elementwise.py,Python,.py,368,13201,1,True
scikit-learn,sklearn/externals/array_api_extra/_indexing.py,Python,.py,258,8529,1,True
scikit-learn,sklearn/externals/array_api_extra/_lazy.py,Python,.py,334,13726,0,False
scikit-learn,sklearn/externals/array_api_extra/_linalg.py,Python,.py,102,3147,1,True
scikit-learn,sklearn/externals/array_api_extra/_manipulation.py,Python,.py,284,9259,1,True
scikit-learn,sklearn/externals/array_api_extra/_searching.py,Python,.py,88,3251,1,True
scikit-learn,sklearn/externals/array_api_extra/_set.py,Python,.py,212,6500,1,True
scikit-learn,sklearn/externals/array_api_extra/_sorting.py,Python,.py,206,6844,1,True
scikit-learn,sklearn/externals/array_api_extra/_statistical.py,Python,.py,425,15106,1,True
scikit-learn,sklearn/externals/array_api_extra/__init__.py,Python,.py,56,1412,3,True
scikit-learn,sklearn/externals/_numpydoc/docscrape.py,Python,.py,759,24449,0,False
scikit-learn,sklearn/externals/_packaging/version.py,Python,.py,535,16668,0,False
scikit-learn,sklearn/externals/_packaging/_structures.py,Python,.py,90,3012,0,False
scikit-learn,sklearn/externals/_packaging/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/externals/_scipy/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/externals/_scipy/sparse/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/externals/_scipy/sparse/csgraph/_laplacian.py,Python,.py,557,18751,0,False
scikit-learn,sklearn/externals/_scipy/sparse/csgraph/__init__.py,Python,.py,1,35,0,False
scikit-learn,sklearn/externals/array_api_extra/testing/_testing.py,Python,.py,1020,38425,0,False
scikit-learn,sklearn/externals/array_api_extra/testing/__init__.py,Python,.py,19,359,1,True
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_creation.py,Python,.py,43,1534,1,True
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_elementwise.py,Python,.py,351,11635,1,True
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_indexing.py,Python,.py,68,2061,1,True
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_inspection.py,Python,.py,45,1524,1,True
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_linalg.py,Python,.py,47,1497,1,True
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_manipulation.py,Python,.py,99,3163,1,True
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_searching.py,Python,.py,44,1392,1,True
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_set.py,Python,.py,87,2881,1,True
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_sorting.py,Python,.py,29,710,1,True
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_statistical.py,Python,.py,180,5729,1,True
scikit-learn,sklearn/externals/array_api_extra/_agnostic/__init__.py,Python,.py,27,438,1,True
scikit-learn,sklearn/externals/array_api_extra/_lib/_backends.py,Python,.py,73,2243,1,True
scikit-learn,sklearn/externals/array_api_extra/_lib/_compat.py,Python,.py,74,1877,0,False
scikit-learn,sklearn/externals/array_api_extra/_lib/_helpers.py,Python,.py,618,20661,0,False
scikit-learn,sklearn/externals/array_api_extra/_lib/_testing.py,Python,.py,33,1056,2,True
scikit-learn,sklearn/externals/array_api_extra/_lib/_typing.py,Python,.py,39,756,1,True
scikit-learn,sklearn/externals/array_api_extra/_lib/__init__.py,Python,.py,1,37,0,False
scikit-learn,sklearn/externals/array_api_compat/common/_aliases.py,Python,.py,702,19690,0,False
scikit-learn,sklearn/externals/array_api_compat/common/_fft.py,Python,.py,213,4882,0,False
scikit-learn,sklearn/externals/array_api_compat/common/_helpers.py,Python,.py,1097,34433,1,True
scikit-learn,sklearn/externals/array_api_compat/common/_linalg.py,Python,.py,234,7116,1,True
scikit-learn,sklearn/externals/array_api_compat/common/_typing.py,Python,.py,189,4687,0,False
scikit-learn,sklearn/externals/array_api_compat/common/__init__.py,Python,.py,1,39,0,False
scikit-learn,sklearn/externals/array_api_compat/cupy/fft.py,Python,.py,36,908,0,False
scikit-learn,sklearn/externals/array_api_compat/cupy/linalg.py,Python,.py,62,1907,1,True
scikit-learn,sklearn/externals/array_api_compat/cupy/_aliases.py,Python,.py,208,6608,1,True
scikit-learn,sklearn/externals/array_api_compat/cupy/_info.py,Python,.py,336,10466,1,True
scikit-learn,sklearn/externals/array_api_compat/cupy/_typing.py,Python,.py,30,637,0,False
scikit-learn,sklearn/externals/array_api_compat/cupy/__init__.py,Python,.py,24,768,1,True
scikit-learn,sklearn/externals/array_api_compat/dask/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/externals/array_api_compat/numpy/fft.py,Python,.py,30,744,0,False
scikit-learn,sklearn/externals/array_api_compat/numpy/linalg.py,Python,.py,208,6725,1,True
scikit-learn,sklearn/externals/array_api_compat/numpy/_aliases.py,Python,.py,191,5857,0,False
scikit-learn,sklearn/externals/array_api_compat/numpy/_info.py,Python,.py,367,11162,1,True
scikit-learn,sklearn/externals/array_api_compat/numpy/_typing.py,Python,.py,29,634,0,False
scikit-learn,sklearn/externals/array_api_compat/numpy/__init__.py,Python,.py,37,1087,1,True
scikit-learn,sklearn/externals/array_api_compat/torch/fft.py,Python,.py,82,1985,1,True
scikit-learn,sklearn/externals/array_api_compat/torch/linalg.py,Python,.py,114,4674,0,False
scikit-learn,sklearn/externals/array_api_compat/torch/_aliases.py,Python,.py,960,34763,1,True
scikit-learn,sklearn/externals/array_api_compat/torch/_info.py,Python,.py,369,12265,1,True
scikit-learn,sklearn/externals/array_api_compat/torch/_typing.py,Python,.py,3,111,0,False
scikit-learn,sklearn/externals/array_api_compat/torch/__init__.py,Python,.py,25,666,1,True
scikit-learn,sklearn/externals/array_api_compat/dask/array/fft.py,Python,.py,16,349,0,False
scikit-learn,sklearn/externals/array_api_compat/dask/array/linalg.py,Python,.py,64,2204,1,True
scikit-learn,sklearn/externals/array_api_compat/dask/array/_aliases.py,Python,.py,369,10801,0,False
scikit-learn,sklearn/externals/array_api_compat/dask/array/_info.py,Python,.py,407,12649,1,True
scikit-learn,sklearn/externals/array_api_compat/dask/array/__init__.py,Python,.py,26,711,1,True
scikit-learn,sklearn/experimental/tests/test_enable_hist_gradient_boosting.py,Python,.py,23,775,1,True
scikit-learn,sklearn/experimental/tests/test_enable_iterative_imputer.py,Python,.py,19,681,1,True
scikit-learn,sklearn/experimental/tests/test_enable_successive_halving.py,Python,.py,53,1949,0,False
scikit-learn,sklearn/experimental/tests/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/ensemble/tests/test_bagging.py,Python,.py,1173,40073,0,False
scikit-learn,sklearn/ensemble/tests/test_base.py,Python,.py,109,3776,0,False
scikit-learn,sklearn/ensemble/tests/test_bootstrap.py,Python,.py,81,3123,0,False
scikit-learn,sklearn/ensemble/tests/test_common.py,Python,.py,263,9454,0,False
scikit-learn,sklearn/ensemble/tests/test_forest.py,Python,.py,1934,68634,1,True
scikit-learn,sklearn/ensemble/tests/test_gradient_boosting.py,Python,.py,1677,59635,4,True
scikit-learn,sklearn/ensemble/tests/test_iforest.py,Python,.py,395,14032,1,True
scikit-learn,sklearn/ensemble/tests/test_stacking.py,Python,.py,1019,34416,3,True
scikit-learn,sklearn/ensemble/tests/test_voting.py,Python,.py,796,28065,1,True
scikit-learn,sklearn/ensemble/tests/test_weight_boosting.py,Python,.py,602,21312,0,False
scikit-learn,sklearn/ensemble/tests/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/binning.py,Python,.py,388,16850,2,True
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/common.pxd,Cython,.pxd,45,1355,1,True
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/common.pyx,Cython,.pyx,47,1874,1,True
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/gradient_boosting.py,Python,.py,2258,94915,3,True
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/grower.py,Python,.py,820,33669,1,True
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/histogram.pyx,Cython,.pyx,520,21336,0,False
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/predictor.py,Python,.py,149,5271,0,False
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/splitting.pyx,Cython,.pyx,1092,48826,2,True
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/utils.py,Python,.py,149,5720,1,True
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/_binning.pyx,Cython,.pyx,122,4098,1,True
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/_gradient_boosting.pyx,Cython,.pyx,59,2129,0,False
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/_predictor.pyx,Cython,.pyx,255,10028,1,True
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/__init__.py,Python,.py,8,254,0,False
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_binning.py,Python,.py,583,20997,2,True
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_compare_lightgbm.py,Python,.py,279,10388,0,False
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_gradient_boosting.py,Python,.py,1764,65387,2,True
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_grower.py,Python,.py,650,23803,1,True
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_histogram.py,Python,.py,239,8920,0,False
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_monotonic_constraints.py,Python,.py,446,17383,2,True
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_predictor.py,Python,.py,187,6506,1,True
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_splitting.py,Python,.py,1070,39709,0,False
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_warm_start.py,Python,.py,231,8164,1,True
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/decomposition/tests/test_dict_learning.py,Python,.py,1016,32562,0,False
scikit-learn,sklearn/decomposition/tests/test_factor_analysis.py,Python,.py,109,4141,0,False
scikit-learn,sklearn/decomposition/tests/test_fastica.py,Python,.py,457,16373,0,False
scikit-learn,sklearn/decomposition/tests/test_incremental_pca.py,Python,.py,487,17384,0,False
scikit-learn,sklearn/decomposition/tests/test_kernel_pca.py,Python,.py,566,21589,0,False
scikit-learn,sklearn/decomposition/tests/test_nmf.py,Python,.py,1025,33833,1,True
scikit-learn,sklearn/decomposition/tests/test_online_lda.py,Python,.py,489,16797,0,False
scikit-learn,sklearn/decomposition/tests/test_pca.py,Python,.py,1132,42745,4,True
scikit-learn,sklearn/decomposition/tests/test_sparse_pca.py,Python,.py,350,12566,0,False
scikit-learn,sklearn/decomposition/tests/test_truncated_svd.py,Python,.py,225,7769,0,False
scikit-learn,sklearn/decomposition/tests/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/datasets/data/__init__.py,Python,.py,2,81,0,False
scikit-learn,sklearn/datasets/descr/__init__.py,Python,.py,2,81,0,False
scikit-learn,sklearn/datasets/images/__init__.py,Python,.py,2,81,0,False
scikit-learn,sklearn/datasets/tests/test_20news.py,Python,.py,143,5483,0,False
scikit-learn,sklearn/datasets/tests/test_arff_parser.py,Python,.py,284,8480,0,False
scikit-learn,sklearn/datasets/tests/test_base.py,Python,.py,727,25864,1,True
scikit-learn,sklearn/datasets/tests/test_california_housing.py,Python,.py,38,1407,0,False
scikit-learn,sklearn/datasets/tests/test_common.py,Python,.py,136,4528,0,False
scikit-learn,sklearn/datasets/tests/test_covtype.py,Python,.py,55,1812,0,False
scikit-learn,sklearn/datasets/tests/test_kddcup99.py,Python,.py,89,2690,0,False
scikit-learn,sklearn/datasets/tests/test_lfw.py,Python,.py,229,8027,1,True
scikit-learn,sklearn/datasets/tests/test_olivetti_faces.py,Python,.py,26,945,0,False
scikit-learn,sklearn/datasets/tests/test_openml.py,Python,.py,1687,58567,3,True
scikit-learn,sklearn/datasets/tests/test_rcv1.py,Python,.py,71,2414,0,False
scikit-learn,sklearn/datasets/tests/test_samples_generator.py,Python,.py,747,24719,0,False
scikit-learn,sklearn/datasets/tests/test_svmlight_format.py,Python,.py,613,20835,0,False
scikit-learn,sklearn/datasets/tests/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/datasets/tests/data/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/datasets/tests/data/openml/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/datasets/tests/data/openml/id_1/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/datasets/tests/data/openml/id_1119/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/datasets/tests/data/openml/id_1590/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/datasets/tests/data/openml/id_2/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/datasets/tests/data/openml/id_292/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/datasets/tests/data/openml/id_3/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/datasets/tests/data/openml/id_40589/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/datasets/tests/data/openml/id_40675/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/datasets/tests/data/openml/id_40945/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/datasets/tests/data/openml/id_40966/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/datasets/tests/data/openml/id_42074/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/datasets/tests/data/openml/id_42585/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/datasets/tests/data/openml/id_561/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/datasets/tests/data/openml/id_61/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/datasets/tests/data/openml/id_62/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/cross_decomposition/tests/test_pls.py,Python,.py,678,24279,1,True
scikit-learn,sklearn/cross_decomposition/tests/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/covariance/tests/test_covariance.py,Python,.py,595,23017,3,True
scikit-learn,sklearn/covariance/tests/test_elliptic_envelope.py,Python,.py,52,1639,0,False
scikit-learn,sklearn/covariance/tests/test_graphical_lasso.py,Python,.py,330,11785,0,False
scikit-learn,sklearn/covariance/tests/test_robust_covariance.py,Python,.py,204,7720,0,False
scikit-learn,sklearn/covariance/tests/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/compose/tests/test_column_transformer.py,Python,.py,2899,101453,3,True
scikit-learn,sklearn/compose/tests/test_target.py,Python,.py,448,15705,2,True
scikit-learn,sklearn/compose/tests/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/cluster/tests/common.py,Python,.py,37,917,0,False
scikit-learn,sklearn/cluster/tests/test_affinity_propagation.py,Python,.py,321,12219,0,False
scikit-learn,sklearn/cluster/tests/test_bicluster.py,Python,.py,265,9419,0,False
scikit-learn,sklearn/cluster/tests/test_birch.py,Python,.py,242,8848,0,False
scikit-learn,sklearn/cluster/tests/test_bisect_k_means.py,Python,.py,173,5740,0,False
scikit-learn,sklearn/cluster/tests/test_dbscan.py,Python,.py,468,17561,1,True
scikit-learn,sklearn/cluster/tests/test_feature_agglomeration.py,Python,.py,55,2020,0,False
scikit-learn,sklearn/cluster/tests/test_hdbscan.py,Python,.py,605,20941,0,False
scikit-learn,sklearn/cluster/tests/test_hierarchical.py,Python,.py,918,34062,1,True
scikit-learn,sklearn/cluster/tests/test_k_means.py,Python,.py,1376,50573,0,False
scikit-learn,sklearn/cluster/tests/test_mean_shift.py,Python,.py,218,7414,0,False
scikit-learn,sklearn/cluster/tests/test_optics.py,Python,.py,874,25661,0,False
scikit-learn,sklearn/cluster/tests/test_spectral.py,Python,.py,336,12164,1,True
scikit-learn,sklearn/cluster/tests/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/cluster/_hdbscan/hdbscan.py,Python,.py,1020,42806,1,True
scikit-learn,sklearn/cluster/_hdbscan/_linkage.pyx,Cython,.pyx,274,10551,0,False
scikit-learn,sklearn/cluster/_hdbscan/_reachability.pyx,Cython,.pyx,210,7989,0,False
scikit-learn,sklearn/cluster/_hdbscan/_tree.pxd,Cython,.pxd,49,2204,0,False
scikit-learn,sklearn/cluster/_hdbscan/_tree.pyx,Cython,.pyx,799,28575,0,False
scikit-learn,sklearn/cluster/_hdbscan/__init__.py,Python,.py,2,81,0,False
scikit-learn,sklearn/cluster/_hdbscan/tests/test_reachibility.py,Python,.py,63,2128,0,False
scikit-learn,sklearn/cluster/_hdbscan/tests/__init__.py,Python,.py,0,0,0,False
scikit-learn,sklearn/callback/tests/conftest.py,Python,.py,6,185,1,True
scikit-learn,sklearn/callback/tests/test_callback_context.py,Python,.py,511,19531,4,True
