repository,file_path,language,extension,loc,size_bytes
scikit-learn,sklearn/manifold/tests/test_mds.py,Python,.py,296,9799
scikit-learn,sklearn/manifold/tests/test_spectral_embedding.py,Python,.py,557,20551
scikit-learn,sklearn/manifold/tests/test_t_sne.py,Python,.py,1137,38767
scikit-learn,sklearn/manifold/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/linear_model/tests/test_base.py,Python,.py,920,32139
scikit-learn,sklearn/linear_model/tests/test_bayes.py,Python,.py,331,12264
scikit-learn,sklearn/linear_model/tests/test_common.py,Python,.py,297,10046
scikit-learn,sklearn/linear_model/tests/test_coordinate_descent.py,Python,.py,1879,67448
scikit-learn,sklearn/linear_model/tests/test_huber.py,Python,.py,216,7831
scikit-learn,sklearn/linear_model/tests/test_least_angle.py,Python,.py,870,30537
scikit-learn,sklearn/linear_model/tests/test_linear_loss.py,Python,.py,510,18422
scikit-learn,sklearn/linear_model/tests/test_logistic.py,Python,.py,3251,120811
scikit-learn,sklearn/linear_model/tests/test_omp.py,Python,.py,273,9617
scikit-learn,sklearn/linear_model/tests/test_passive_aggressive.py,Python,.py,345,12162
scikit-learn,sklearn/linear_model/tests/test_perceptron.py,Python,.py,88,2696
scikit-learn,sklearn/linear_model/tests/test_quantile.py,Python,.py,283,10972
scikit-learn,sklearn/linear_model/tests/test_ransac.py,Python,.py,543,17337
scikit-learn,sklearn/linear_model/tests/test_ridge.py,Python,.py,2711,98269
scikit-learn,sklearn/linear_model/tests/test_sag.py,Python,.py,867,26739
scikit-learn,sklearn/linear_model/tests/test_sgd.py,Python,.py,2340,77096
scikit-learn,sklearn/linear_model/tests/test_sparse_coordinate_descent.py,Python,.py,404,13387
scikit-learn,sklearn/linear_model/tests/test_theil_sen.py,Python,.py,296,10234
scikit-learn,sklearn/linear_model/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/linear_model/_glm/glm.py,Python,.py,1217,47295
scikit-learn,sklearn/linear_model/_glm/_newton_solver.py,Python,.py,1590,68789
scikit-learn,sklearn/linear_model/_glm/__init__.py,Python,.py,16,359
scikit-learn,sklearn/linear_model/_glm/tests/test_glm.py,Python,.py,1348,51986
scikit-learn,sklearn/linear_model/_glm/tests/test_newton_solver.py,Python,.py,79,3106
scikit-learn,sklearn/linear_model/_glm/tests/__init__.py,Python,.py,2,81
scikit-learn,sklearn/inspection/tests/test_partial_dependence.py,Python,.py,1255,43984
scikit-learn,sklearn/inspection/tests/test_pd_utils.py,Python,.py,47,1684
scikit-learn,sklearn/inspection/tests/test_permutation_importance.py,Python,.py,550,20835
scikit-learn,sklearn/inspection/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/inspection/_plot/decision_boundary.py,Python,.py,854,35469
scikit-learn,sklearn/inspection/_plot/partial_dependence.py,Python,.py,1490,62955
scikit-learn,sklearn/inspection/_plot/__init__.py,Python,.py,2,81
scikit-learn,sklearn/inspection/_plot/tests/test_boundary_decision_display.py,Python,.py,1050,36359
scikit-learn,sklearn/inspection/_plot/tests/test_plot_partial_dependence.py,Python,.py,1311,42568
scikit-learn,sklearn/inspection/_plot/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/impute/tests/test_base.py,Python,.py,107,3468
scikit-learn,sklearn/impute/tests/test_common.py,Python,.py,217,7434
scikit-learn,sklearn/impute/tests/test_impute.py,Python,.py,1932,67746
scikit-learn,sklearn/impute/tests/test_knn.py,Python,.py,570,18110
scikit-learn,sklearn/impute/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/gaussian_process/tests/test_gpc.py,Python,.py,339,12267
scikit-learn,sklearn/gaussian_process/tests/test_gpr.py,Python,.py,878,31712
scikit-learn,sklearn/gaussian_process/tests/test_kernels.py,Python,.py,403,14895
scikit-learn,sklearn/gaussian_process/tests/_mini_sequence_kernel.py,Python,.py,54,1625
scikit-learn,sklearn/gaussian_process/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/frozen/tests/test_frozen.py,Python,.py,214,7025
scikit-learn,sklearn/frozen/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/feature_selection/tests/test_base.py,Python,.py,154,4986
scikit-learn,sklearn/feature_selection/tests/test_chi2.py,Python,.py,93,3232
scikit-learn,sklearn/feature_selection/tests/test_feature_select.py,Python,.py,1018,33525
scikit-learn,sklearn/feature_selection/tests/test_from_model.py,Python,.py,692,24277
scikit-learn,sklearn/feature_selection/tests/test_mutual_info.py,Python,.py,270,10122
scikit-learn,sklearn/feature_selection/tests/test_rfe.py,Python,.py,778,26773
scikit-learn,sklearn/feature_selection/tests/test_sequential.py,Python,.py,332,11238
scikit-learn,sklearn/feature_selection/tests/test_variance_threshold.py,Python,.py,72,2712
scikit-learn,sklearn/feature_selection/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/feature_extraction/tests/test_dict_vectorizer.py,Python,.py,261,8517
scikit-learn,sklearn/feature_extraction/tests/test_feature_hasher.py,Python,.py,176,5910
scikit-learn,sklearn/feature_extraction/tests/test_image.py,Python,.py,382,13565
scikit-learn,sklearn/feature_extraction/tests/test_text.py,Python,.py,1659,55028
scikit-learn,sklearn/feature_extraction/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/externals/array_api_compat/_internal.py,Python,.py,77,2149
scikit-learn,sklearn/externals/array_api_compat/__init__.py,Python,.py,22,1008
scikit-learn,sklearn/externals/array_api_extra/_at.py,Python,.py,468,16023
scikit-learn,sklearn/externals/array_api_extra/_creation.py,Python,.py,146,4727
scikit-learn,sklearn/externals/array_api_extra/_elementwise.py,Python,.py,368,13201
scikit-learn,sklearn/externals/array_api_extra/_indexing.py,Python,.py,258,8529
scikit-learn,sklearn/externals/array_api_extra/_lazy.py,Python,.py,334,13726
scikit-learn,sklearn/externals/array_api_extra/_linalg.py,Python,.py,102,3147
scikit-learn,sklearn/externals/array_api_extra/_manipulation.py,Python,.py,284,9259
scikit-learn,sklearn/externals/array_api_extra/_searching.py,Python,.py,88,3251
scikit-learn,sklearn/externals/array_api_extra/_set.py,Python,.py,212,6500
scikit-learn,sklearn/externals/array_api_extra/_sorting.py,Python,.py,206,6844
scikit-learn,sklearn/externals/array_api_extra/_statistical.py,Python,.py,425,15106
scikit-learn,sklearn/externals/array_api_extra/__init__.py,Python,.py,56,1412
scikit-learn,sklearn/externals/_numpydoc/docscrape.py,Python,.py,759,24449
scikit-learn,sklearn/externals/_packaging/version.py,Python,.py,535,16668
scikit-learn,sklearn/externals/_packaging/_structures.py,Python,.py,90,3012
scikit-learn,sklearn/externals/_packaging/__init__.py,Python,.py,0,0
scikit-learn,sklearn/externals/_scipy/__init__.py,Python,.py,0,0
scikit-learn,sklearn/externals/_scipy/sparse/__init__.py,Python,.py,0,0
scikit-learn,sklearn/externals/_scipy/sparse/csgraph/_laplacian.py,Python,.py,557,18751
scikit-learn,sklearn/externals/_scipy/sparse/csgraph/__init__.py,Python,.py,1,35
scikit-learn,sklearn/externals/array_api_extra/testing/_testing.py,Python,.py,1020,38425
scikit-learn,sklearn/externals/array_api_extra/testing/__init__.py,Python,.py,19,359
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_creation.py,Python,.py,43,1534
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_elementwise.py,Python,.py,351,11635
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_indexing.py,Python,.py,68,2061
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_inspection.py,Python,.py,45,1524
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_linalg.py,Python,.py,47,1497
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_manipulation.py,Python,.py,99,3163
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_searching.py,Python,.py,44,1392
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_set.py,Python,.py,87,2881
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_sorting.py,Python,.py,29,710
scikit-learn,sklearn/externals/array_api_extra/_agnostic/_statistical.py,Python,.py,180,5729
scikit-learn,sklearn/externals/array_api_extra/_agnostic/__init__.py,Python,.py,27,438
scikit-learn,sklearn/externals/array_api_extra/_lib/_backends.py,Python,.py,73,2243
scikit-learn,sklearn/externals/array_api_extra/_lib/_compat.py,Python,.py,74,1877
scikit-learn,sklearn/externals/array_api_extra/_lib/_helpers.py,Python,.py,618,20661
scikit-learn,sklearn/externals/array_api_extra/_lib/_testing.py,Python,.py,33,1056
scikit-learn,sklearn/externals/array_api_extra/_lib/_typing.py,Python,.py,39,756
scikit-learn,sklearn/externals/array_api_extra/_lib/__init__.py,Python,.py,1,37
scikit-learn,sklearn/externals/array_api_compat/common/_aliases.py,Python,.py,702,19690
scikit-learn,sklearn/externals/array_api_compat/common/_fft.py,Python,.py,213,4882
scikit-learn,sklearn/externals/array_api_compat/common/_helpers.py,Python,.py,1097,34433
scikit-learn,sklearn/externals/array_api_compat/common/_linalg.py,Python,.py,234,7116
scikit-learn,sklearn/externals/array_api_compat/common/_typing.py,Python,.py,189,4687
scikit-learn,sklearn/externals/array_api_compat/common/__init__.py,Python,.py,1,39
scikit-learn,sklearn/externals/array_api_compat/cupy/fft.py,Python,.py,36,908
scikit-learn,sklearn/externals/array_api_compat/cupy/linalg.py,Python,.py,62,1907
scikit-learn,sklearn/externals/array_api_compat/cupy/_aliases.py,Python,.py,208,6608
scikit-learn,sklearn/externals/array_api_compat/cupy/_info.py,Python,.py,336,10466
scikit-learn,sklearn/externals/array_api_compat/cupy/_typing.py,Python,.py,30,637
scikit-learn,sklearn/externals/array_api_compat/cupy/__init__.py,Python,.py,24,768
scikit-learn,sklearn/externals/array_api_compat/dask/__init__.py,Python,.py,0,0
scikit-learn,sklearn/externals/array_api_compat/numpy/fft.py,Python,.py,30,744
scikit-learn,sklearn/externals/array_api_compat/numpy/linalg.py,Python,.py,208,6725
scikit-learn,sklearn/externals/array_api_compat/numpy/_aliases.py,Python,.py,191,5857
scikit-learn,sklearn/externals/array_api_compat/numpy/_info.py,Python,.py,367,11162
scikit-learn,sklearn/externals/array_api_compat/numpy/_typing.py,Python,.py,29,634
scikit-learn,sklearn/externals/array_api_compat/numpy/__init__.py,Python,.py,37,1087
scikit-learn,sklearn/externals/array_api_compat/torch/fft.py,Python,.py,82,1985
scikit-learn,sklearn/externals/array_api_compat/torch/linalg.py,Python,.py,114,4674
scikit-learn,sklearn/externals/array_api_compat/torch/_aliases.py,Python,.py,960,34763
scikit-learn,sklearn/externals/array_api_compat/torch/_info.py,Python,.py,369,12265
scikit-learn,sklearn/externals/array_api_compat/torch/_typing.py,Python,.py,3,111
scikit-learn,sklearn/externals/array_api_compat/torch/__init__.py,Python,.py,25,666
scikit-learn,sklearn/externals/array_api_compat/dask/array/fft.py,Python,.py,16,349
scikit-learn,sklearn/externals/array_api_compat/dask/array/linalg.py,Python,.py,64,2204
scikit-learn,sklearn/externals/array_api_compat/dask/array/_aliases.py,Python,.py,369,10801
scikit-learn,sklearn/externals/array_api_compat/dask/array/_info.py,Python,.py,407,12649
scikit-learn,sklearn/externals/array_api_compat/dask/array/__init__.py,Python,.py,26,711
scikit-learn,sklearn/experimental/tests/test_enable_hist_gradient_boosting.py,Python,.py,23,775
scikit-learn,sklearn/experimental/tests/test_enable_iterative_imputer.py,Python,.py,19,681
scikit-learn,sklearn/experimental/tests/test_enable_successive_halving.py,Python,.py,53,1949
scikit-learn,sklearn/experimental/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/ensemble/tests/test_bagging.py,Python,.py,1173,40073
scikit-learn,sklearn/ensemble/tests/test_base.py,Python,.py,109,3776
scikit-learn,sklearn/ensemble/tests/test_bootstrap.py,Python,.py,81,3123
scikit-learn,sklearn/ensemble/tests/test_common.py,Python,.py,263,9454
scikit-learn,sklearn/ensemble/tests/test_forest.py,Python,.py,1934,68634
scikit-learn,sklearn/ensemble/tests/test_gradient_boosting.py,Python,.py,1677,59635
scikit-learn,sklearn/ensemble/tests/test_iforest.py,Python,.py,395,14032
scikit-learn,sklearn/ensemble/tests/test_stacking.py,Python,.py,1019,34416
scikit-learn,sklearn/ensemble/tests/test_voting.py,Python,.py,796,28065
scikit-learn,sklearn/ensemble/tests/test_weight_boosting.py,Python,.py,602,21312
scikit-learn,sklearn/ensemble/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/binning.py,Python,.py,388,16850
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/common.pxd,Cython,.pxd,45,1355
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/common.pyx,Cython,.pyx,47,1874
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/gradient_boosting.py,Python,.py,2258,94915
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/grower.py,Python,.py,820,33669
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/histogram.pyx,Cython,.pyx,520,21336
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/predictor.py,Python,.py,149,5271
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/splitting.pyx,Cython,.pyx,1092,48826
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/utils.py,Python,.py,149,5720
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/_binning.pyx,Cython,.pyx,122,4098
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/_gradient_boosting.pyx,Cython,.pyx,59,2129
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/_predictor.pyx,Cython,.pyx,255,10028
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/__init__.py,Python,.py,8,254
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_binning.py,Python,.py,583,20997
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_compare_lightgbm.py,Python,.py,279,10388
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_gradient_boosting.py,Python,.py,1764,65387
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_grower.py,Python,.py,650,23803
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_histogram.py,Python,.py,239,8920
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_monotonic_constraints.py,Python,.py,446,17383
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_predictor.py,Python,.py,187,6506
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_splitting.py,Python,.py,1070,39709
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/test_warm_start.py,Python,.py,231,8164
scikit-learn,sklearn/ensemble/_hist_gradient_boosting/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/decomposition/tests/test_dict_learning.py,Python,.py,1016,32562
scikit-learn,sklearn/decomposition/tests/test_factor_analysis.py,Python,.py,109,4141
scikit-learn,sklearn/decomposition/tests/test_fastica.py,Python,.py,457,16373
scikit-learn,sklearn/decomposition/tests/test_incremental_pca.py,Python,.py,487,17384
scikit-learn,sklearn/decomposition/tests/test_kernel_pca.py,Python,.py,566,21589
scikit-learn,sklearn/decomposition/tests/test_nmf.py,Python,.py,1025,33833
scikit-learn,sklearn/decomposition/tests/test_online_lda.py,Python,.py,489,16797
scikit-learn,sklearn/decomposition/tests/test_pca.py,Python,.py,1132,42745
scikit-learn,sklearn/decomposition/tests/test_sparse_pca.py,Python,.py,350,12566
scikit-learn,sklearn/decomposition/tests/test_truncated_svd.py,Python,.py,225,7769
scikit-learn,sklearn/decomposition/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/data/__init__.py,Python,.py,2,81
scikit-learn,sklearn/datasets/descr/__init__.py,Python,.py,2,81
scikit-learn,sklearn/datasets/images/__init__.py,Python,.py,2,81
scikit-learn,sklearn/datasets/tests/test_20news.py,Python,.py,143,5483
scikit-learn,sklearn/datasets/tests/test_arff_parser.py,Python,.py,284,8480
scikit-learn,sklearn/datasets/tests/test_base.py,Python,.py,727,25864
scikit-learn,sklearn/datasets/tests/test_california_housing.py,Python,.py,38,1407
scikit-learn,sklearn/datasets/tests/test_common.py,Python,.py,136,4528
scikit-learn,sklearn/datasets/tests/test_covtype.py,Python,.py,55,1812
scikit-learn,sklearn/datasets/tests/test_kddcup99.py,Python,.py,89,2690
scikit-learn,sklearn/datasets/tests/test_lfw.py,Python,.py,229,8027
scikit-learn,sklearn/datasets/tests/test_olivetti_faces.py,Python,.py,26,945
scikit-learn,sklearn/datasets/tests/test_openml.py,Python,.py,1687,58567
scikit-learn,sklearn/datasets/tests/test_rcv1.py,Python,.py,71,2414
scikit-learn,sklearn/datasets/tests/test_samples_generator.py,Python,.py,747,24719
scikit-learn,sklearn/datasets/tests/test_svmlight_format.py,Python,.py,613,20835
scikit-learn,sklearn/datasets/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_1/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_1119/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_1590/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_2/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_292/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_3/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_40589/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_40675/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_40945/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_40966/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_42074/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_42585/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_561/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_61/__init__.py,Python,.py,0,0
scikit-learn,sklearn/datasets/tests/data/openml/id_62/__init__.py,Python,.py,0,0
scikit-learn,sklearn/cross_decomposition/tests/test_pls.py,Python,.py,678,24279
scikit-learn,sklearn/cross_decomposition/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/covariance/tests/test_covariance.py,Python,.py,595,23017
scikit-learn,sklearn/covariance/tests/test_elliptic_envelope.py,Python,.py,52,1639
scikit-learn,sklearn/covariance/tests/test_graphical_lasso.py,Python,.py,330,11785
scikit-learn,sklearn/covariance/tests/test_robust_covariance.py,Python,.py,204,7720
scikit-learn,sklearn/covariance/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/compose/tests/test_column_transformer.py,Python,.py,2899,101453
scikit-learn,sklearn/compose/tests/test_target.py,Python,.py,448,15705
scikit-learn,sklearn/compose/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/cluster/tests/common.py,Python,.py,37,917
scikit-learn,sklearn/cluster/tests/test_affinity_propagation.py,Python,.py,321,12219
scikit-learn,sklearn/cluster/tests/test_bicluster.py,Python,.py,265,9419
scikit-learn,sklearn/cluster/tests/test_birch.py,Python,.py,242,8848
scikit-learn,sklearn/cluster/tests/test_bisect_k_means.py,Python,.py,173,5740
scikit-learn,sklearn/cluster/tests/test_dbscan.py,Python,.py,468,17561
scikit-learn,sklearn/cluster/tests/test_feature_agglomeration.py,Python,.py,55,2020
scikit-learn,sklearn/cluster/tests/test_hdbscan.py,Python,.py,605,20941
scikit-learn,sklearn/cluster/tests/test_hierarchical.py,Python,.py,918,34062
scikit-learn,sklearn/cluster/tests/test_k_means.py,Python,.py,1376,50573
scikit-learn,sklearn/cluster/tests/test_mean_shift.py,Python,.py,218,7414
scikit-learn,sklearn/cluster/tests/test_optics.py,Python,.py,874,25661
scikit-learn,sklearn/cluster/tests/test_spectral.py,Python,.py,336,12164
scikit-learn,sklearn/cluster/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/cluster/_hdbscan/hdbscan.py,Python,.py,1020,42806
scikit-learn,sklearn/cluster/_hdbscan/_linkage.pyx,Cython,.pyx,274,10551
scikit-learn,sklearn/cluster/_hdbscan/_reachability.pyx,Cython,.pyx,210,7989
scikit-learn,sklearn/cluster/_hdbscan/_tree.pxd,Cython,.pxd,49,2204
scikit-learn,sklearn/cluster/_hdbscan/_tree.pyx,Cython,.pyx,799,28575
scikit-learn,sklearn/cluster/_hdbscan/__init__.py,Python,.py,2,81
scikit-learn,sklearn/cluster/_hdbscan/tests/test_reachibility.py,Python,.py,63,2128
scikit-learn,sklearn/cluster/_hdbscan/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/callback/tests/conftest.py,Python,.py,6,185
scikit-learn,sklearn/callback/tests/test_callback_context.py,Python,.py,511,19531
scikit-learn,sklearn/callback/tests/test_callback_support.py,Python,.py,171,6454
scikit-learn,sklearn/callback/tests/test_pickle.py,Python,.py,219,8074
scikit-learn,sklearn/callback/tests/test_progressbar.py,Python,.py,221,8158
scikit-learn,sklearn/callback/tests/test_scoring_monitor.py,Python,.py,425,14670
scikit-learn,sklearn/callback/tests/__init__.py,Python,.py,0,0
scikit-learn,sklearn/callback/tests/_common/callbacks.py,Python,.py,178,5713
scikit-learn,sklearn/callback/tests/_common/estimators.py,Python,.py,293,9763
scikit-learn,sklearn/callback/tests/_common/__init__.py,Python,.py,2,81
scikit-learn,examples/applications/plot_cyclical_feature_engineering.py,Python,.py,855,33363
scikit-learn,examples/applications/plot_digits_denoising.py,Python,.py,151,5380
scikit-learn,examples/applications/plot_face_recognition.py,Python,.py,262,9858
scikit-learn,examples/applications/plot_model_complexity_influence.py,Python,.py,292,10856
scikit-learn,examples/applications/plot_outlier_detection_wine.py,Python,.py,137,5034
scikit-learn,examples/applications/plot_out_of_core_classification.py,Python,.py,434,13925
scikit-learn,examples/applications/plot_prediction_latency.py,Python,.py,348,11493
scikit-learn,examples/applications/plot_species_distribution_modeling.py,Python,.py,246,8016
scikit-learn,examples/applications/plot_stock_market.py,Python,.py,274,8542
scikit-learn,examples/applications/plot_time_series_lagged_features.py,Python,.py,438,16762
scikit-learn,examples/applications/plot_tomography_l1_reconstruction.py,Python,.py,147,5641
scikit-learn,examples/applications/plot_topics_extraction_with_nmf_lda.py,Python,.py,224,6911
scikit-learn,examples/applications/plot_wikipedia_principal_eigenvector.py,Python,.py,243,8304
scikit-learn,examples/bicluster/plot_bicluster_newsgroups.py,Python,.py,163,5514
scikit-learn,examples/bicluster/plot_spectral_biclustering.py,Python,.py,123,4799
scikit-learn,examples/bicluster/plot_spectral_coclustering.py,Python,.py,56,1802
scikit-learn,examples/calibration/plot_calibration.py,Python,.py,140,4812
scikit-learn,examples/calibration/plot_calibration_curve.py,Python,.py,336,11855
scikit-learn,examples/calibration/plot_calibration_multiclass.py,Python,.py,304,11063
scikit-learn,examples/calibration/plot_compare_calibration.py,Python,.py,286,12463
scikit-learn,examples/callbacks/plot_callback_support.py,Python,.py,427,18996
scikit-learn,examples/callbacks/plot_scoring_monitor.py,Python,.py,255,10910
scikit-learn,examples/classification/plot_classification_probability.py,Python,.py,241,9076
scikit-learn,examples/classification/plot_classifier_comparison.py,Python,.py,157,5101
scikit-learn,examples/classification/plot_digits_classification.py,Python,.py,128,4685
scikit-learn,examples/classification/plot_lda.py,Python,.py,107,3232
scikit-learn,examples/classification/plot_lda_qda.py,Python,.py,228,8101
scikit-learn,examples/cluster/plot_adjusted_for_chance_measures.py,Python,.py,229,8919
scikit-learn,examples/cluster/plot_affinity_propagation.py,Python,.py,78,2339
scikit-learn,examples/cluster/plot_agglomerative_clustering_metrics.py,Python,.py,146,4940
scikit-learn,examples/cluster/plot_agglomerative_dendrogram.py,Python,.py,55,1777
scikit-learn,examples/cluster/plot_birch_vs_minibatchkmeans.py,Python,.py,108,3893
scikit-learn,examples/cluster/plot_bisect_kmeans.py,Python,.py,65,2125
scikit-learn,examples/cluster/plot_cluster_comparison.py,Python,.py,288,8863
scikit-learn,examples/cluster/plot_coin_segmentation.py,Python,.py,104,3980
scikit-learn,examples/cluster/plot_coin_ward_segmentation.py,Python,.py,92,2455
scikit-learn,examples/cluster/plot_dbscan.py,Python,.py,132,4214
scikit-learn,examples/cluster/plot_dict_face_patches.py,Python,.py,94,2818
scikit-learn,examples/cluster/plot_digits_agglomeration.py,Python,.py,58,1638
scikit-learn,examples/cluster/plot_digits_linkage.py,Python,.py,88,2842
scikit-learn,examples/cluster/plot_face_compress.py,Python,.py,184,7039
scikit-learn,examples/cluster/plot_feature_agglomeration_vs_univariate_selection.py,Python,.py,113,3696
scikit-learn,examples/cluster/plot_hdbscan.py,Python,.py,249,10186
scikit-learn,examples/cluster/plot_inductive_clustering.py,Python,.py,135,4187
scikit-learn,examples/cluster/plot_kmeans_assumptions.py,Python,.py,178,6784
scikit-learn,examples/cluster/plot_kmeans_digits.py,Python,.py,194,6526
scikit-learn,examples/cluster/plot_kmeans_plusplus.py,Python,.py,45,1294
scikit-learn,examples/cluster/plot_kmeans_silhouette_analysis.py,Python,.py,162,6140
scikit-learn,examples/cluster/plot_kmeans_stability_low_dim_dense.py,Python,.py,132,4472
scikit-learn,examples/cluster/plot_linkage_comparison.py,Python,.py,178,5420
scikit-learn,examples/cluster/plot_mean_shift.py,Python,.py,69,1814
scikit-learn,examples/cluster/plot_mini_batch_kmeans.py,Python,.py,147,4253
scikit-learn,examples/cluster/plot_optics.py,Python,.py,108,3580
scikit-learn,examples/cluster/plot_segmentation_toy.py,Python,.py,118,3849
scikit-learn,examples/cluster/plot_ward_structured_vs_unstructured.py,Python,.py,181,6701
scikit-learn,examples/compose/plot_column_transformer.py,Python,.py,186,6949
scikit-learn,examples/compose/plot_column_transformer_mixed_types.py,Python,.py,232,8077
scikit-learn,examples/compose/plot_compare_reduction.py,Python,.py,132,4595
scikit-learn,examples/compose/plot_digits_pipe.py,Python,.py,85,2675
scikit-learn,examples/compose/plot_feature_union.py,Python,.py,61,2012
scikit-learn,examples/compose/plot_transformed_target.py,Python,.py,231,7874
scikit-learn,examples/covariance/plot_covariance_estimation.py,Python,.py,163,5440
scikit-learn,examples/covariance/plot_lw_vs_oas.py,Python,.py,109,3132
scikit-learn,examples/covariance/plot_mahalanobis_distances.py,Python,.py,216,8394
scikit-learn,examples/covariance/plot_robust_vs_empirical_covariance.py,Python,.py,189,6771
scikit-learn,examples/covariance/plot_sparse_cov.py,Python,.py,158,5146
scikit-learn,examples/cross_decomposition/plot_compare_cross_decomposition.py,Python,.py,175,5023
scikit-learn,examples/cross_decomposition/plot_pcr_vs_pls.py,Python,.py,169,7175
scikit-learn,examples/datasets/plot_random_multilabel_dataset.py,Python,.py,109,3325
scikit-learn,examples/decomposition/plot_faces_decomposition.py,Python,.py,335,10879
scikit-learn,examples/decomposition/plot_ica_blind_source_separation.py,Python,.py,85,2307
scikit-learn,examples/decomposition/plot_ica_vs_pca.py,Python,.py,115,3433
scikit-learn,examples/decomposition/plot_image_denoising.py,Python,.py,188,6333
scikit-learn,examples/decomposition/plot_incremental_pca.py,Python,.py,63,2083
scikit-learn,examples/decomposition/plot_kernel_pca.py,Python,.py,163,6977
scikit-learn,examples/decomposition/plot_pca_iris.py,Python,.py,104,3535
scikit-learn,examples/decomposition/plot_pca_vs_fa_model_selection.py,Python,.py,143,4638
scikit-learn,examples/decomposition/plot_pca_vs_lda.py,Python,.py,67,2162
scikit-learn,examples/decomposition/plot_sparse_coding.py,Python,.py,123,4232
scikit-learn,examples/decomposition/plot_varimax_fa.py,Python,.py,78,2432
scikit-learn,examples/developing_estimators/sklearn_is_fitted.py,Python,.py,75,2682
